# SPOT, PRICE, DELTA, VEGA
3.897241833675831657e+01,2.720867356256829073e+00,-9.732370941301495826e-01,4.769784036041754050e+00
6.122608477703836627e+01,1.645025078280516403e-02,-9.930961077393480885e-01,3.900998835646877883e+00
2.681061255360152273e+01,1.314343443020616498e+01,-1.001147286428271999e+00,1.033331576876864721e-01
2.685197864109187549e+01,1.310183129621095510e+01,-1.001156476202691437e+00,1.034916034678246832e-01
2.853483207385268727e+01,1.141916934386443749e+01,-1.001149954920636409e+00,1.098821848350585439e-01
1.696718121208742502e+01,2.298670227498114471e+01,-1.001153745055699762e+00,6.533836477166424239e-02
3.552568873940895600e+01,4.795574219162855201e+00,-9.931122832674275092e-01,2.842012179999742205e+00
1.593031479503117076e+01,2.402359902134638148e+01,-1.001151206631690993e+00,6.136240268558928318e-02
3.811144123334985068e+01,3.150318403182674754e+00,-9.791851150877937116e-01,4.370546459574717879e+00
4.747757188273990181e+01,5.204611897756030725e-01,-9.527664886643560926e-01,5.429080228774244787e+00
1.467429605156220340e+01,2.527953100857472535e+01,-1.001157587383210812e+00,5.650588942399734083e-02
2.825224286598587042e+01,1.170170573649120271e+01,-1.001151788575553647e+00,1.087934368686904463e-01
6.800397747844634466e+01,2.658762490237489336e-03,-1.004462893256165223e+00,2.497594136500630224e+00
5.273754354675954659e+00,3.468010632422342354e+01,-1.001156733387480235e+00,2.030736672678445237e-02
4.955895527462231342e+01,3.336124217003711423e-01,-9.650102191100653481e-01,5.774293564408556456e+00
1.702225293197209766e+01,2.293160205986978184e+01,-1.001155541127120241e+00,6.554645172014177124e-02
4.316591351840922641e+01,1.242980990963924892e+00,-9.520209021928849324e-01,5.183438615549176731e+00
1.194918343911604453e+01,2.800473048122906050e+01,-1.001151064404958602e+00,4.601129891861921450e-02
2.689279203000005936e+01,1.306111896291339924e+01,-1.001152956915120962e+00,1.035904336329508402e-01
7.539688370064692435e+01,2.692424803646038291e-04,-1.005298753024415737e+00,2.265677705247745699e+00
7.075331746335562855e+01,1.022176764374002102e-03,-9.922636205352406424e-01,3.670694196063942094e+00
7.676284418218236283e+01,1.088851263547309980e-04,-1.004677122343694107e+00,2.165231197342542657e+00
6.551530756127490918e+01,4.610130970706847846e-03,-9.940119951683291655e-01,3.535454237388869547e+00
5.323162418549078723e+01,1.432687056051859253e-01,-9.693181669167302283e-01,5.140297363435267997e+00
3.978032763726621113e+01,2.349650572735620280e+00,-9.700078981745292594e-01,4.848258174239104434e+00
6.351781495031251268e+01,9.096701267723899045e-03,-9.949760548338631994e-01,3.817456763504843309e+00
2.443422211964811197e+01,1.551968483878295579e+01,-1.001152052727564135e+00,9.419205634807549521e-02
1.273716022546367732e+01,2.721667780463269892e+01,-1.001157242749276977e+00,4.904577004531163187e-02
7.402834196890536589e+01,3.023855954379130184e-04,-1.003264712418765470e+00,1.604563294600255263e+00
6.695342434207836035e+00,3.325853441536805377e+01,-1.001153789872437416e+00,2.578159734446402659e-02
3.827531174311498319e+01,3.064285684168415624e+00,-9.770483343074335414e-01,4.541038585594664667e+00
7.363253190098308210e+01,4.397555789738697221e-04,-1.002928447465437412e+00,2.000414316902274781e+00
7.080575999955564725e+01,7.315475183868575633e-04,-1.001162807636341023e+00,1.744407269784199688e+00
3.433151549634974486e+01,5.749206907137448752e+00,-9.961645491498165583e-01,1.773069328502763886e+00
6.897492942113353820e+01,1.930029478845901505e-03,-9.929541574762305034e-01,3.803112729396004532e+00
4.774027374534247770e+01,4.894609316423280676e-01,-9.569388184550650100e-01,5.465032013230063157e+00
4.019057174268148458e+01,2.170545096180701350e+00,-9.655575234870498180e-01,4.924066730182131479e+00
1.233644822910577865e+01,2.761746096452937849e+01,-1.001151556226756334e+00,4.750251670338444254e-02
1.002901796744136043e+01,2.992484796537022262e+01,-1.001154795416143939e+00,3.862279457594156029e-02
4.510941932964180268e+01,8.512854682965792508e-01,-9.472220922347358574e-01,5.307975302911430937e+00
2.528876395082081174e+01,1.466512131845811595e+01,-1.001152285335793257e+00,9.757816459105699003e-02
5.108058247747671743e+01,2.360479499079378707e-01,-9.647815865526933043e-01,5.690625924904758826e+00
8.492341292673577513e+00,3.146152320396877045e+01,-1.001155135416191833e+00,3.270291561034104760e-02
2.173125587810770298e+01,1.822270930432494751e+01,-1.001150229973589934e+00,8.368071436388339890e-02
5.016489763664246482e+01,2.969288098751010629e-01,-9.564158220381333564e-01,5.795442052770245489e+00
1.729474368005455887e+01,2.265912971515735208e+01,-1.001154182626676992e+00,6.660579205839405048e-02
4.335601534930985679e+01,1.205083933475649349e+00,-9.600395641452227347e-01,5.136397267179448001e+00
3.916757911440924289e+01,2.619069787117105808e+00,-9.717346160978819203e-01,4.722546020697582669e+00
7.092916913672992507e+01,7.194437103273376970e-04,-1.005050737274331141e+00,2.510767116148676426e+00
7.421622539392102169e+01,3.037976765853210451e-04,-1.004642894478323667e+00,2.282998983667827719e+00
7.037249108936286746e+01,1.338022307643789693e-03,-1.004617923431190052e+00,2.831097646350378749e+00
3.346566053462876056e+01,6.531305142085270354e+00,-9.998606262271547696e-01,8.280141476859037564e-01
5.331022426688872429e+01,1.330110569747904314e-01,-9.705565343016432367e-01,5.173527433293010347e+00
1.813218952778127502e+01,2.182172551511347791e+01,-1.001151635240966176e+00,6.984206125847125524e-02
4.732898249051447692e+01,5.280365266402395896e-01,-9.535554059045912023e-01,5.480964415055247230e+00
3.453561581170491479e+01,5.570881674932468108e+00,-9.949813502355469019e-01,1.996130135230523406e+00
7.559285924069212115e+01,2.096766884705521098e-04,-1.004744444552515548e+00,1.747743986699712204e+00
3.236867324369665511e+00,3.671701328444194701e+01,-1.001152087822446468e+00,1.246383261460357224e-02
1.579763114121576884e+01,2.415620885332645074e+01,-1.001156589245238537e+00,6.083039427497510809e-02
1.533743657090480106e+01,2.461644459624908521e+01,-1.001153964018350662e+00,5.905821315708140173e-02
5.058522644581033845e+00,3.489536024218089949e+01,-1.001152510001105833e+00,1.947827939430670299e-02
4.867074018489864784e+01,4.033573977276098121e-01,-9.585810696367533801e-01,5.607486049884755630e+00
1.704082669837892183e+01,2.291302258981434292e+01,-1.001155841275656266e+00,6.561914618302942814e-02
6.764333367781051720e+01,3.072677211322870014e-03,-1.003362095600861315e+00,3.320877002326760419e+00
6.284916549925330997e+01,1.110194170154196400e-02,-9.906852984083688307e-01,3.749998898261013736e+00
9.783147287386695368e+00,3.017069639069727671e+01,-1.001157489284723257e+00,3.767104298285645775e-02
1.027168919207208653e+01,2.968216149330473641e+01,-1.001156525994050694e+00,3.955358910240763110e-02
4.368990475647870397e+01,1.133824969525832671e+00,-9.594247064536913783e-01,5.228049352186042498e+00
5.684950636450054162e+01,5.311060288975691379e-02,-9.897101008402040545e-01,4.431365111849653537e+00
2.731781199463008392e+01,1.263617935507112833e+01,-1.001150166362626992e+00,1.051893539349482848e-01
3.064098316260174215e+01,9.312965874650172893e+00,-1.001151818315624498e+00,1.180327392565600209e-01
3.067730181897115926e+01,9.276525225044336409e+00,-1.001167151514242404e+00,1.191112378397719967e-01
3.847396160880894200e+01,2.956616593522675807e+00,-9.768166956970891768e-01,4.556299504348523044e+00
7.362031231856036584e+00,3.259186445049232361e+01,-1.001151343795422477e+00,2.834835295774150443e-02
6.607328805729696342e+01,5.199002271834563850e-03,-9.982957451853087250e-01,4.077839829795222748e+00
2.733480247733204038e+01,1.261894456981731416e+01,-1.001157942690110492e+00,1.055777651079669865e-01
9.107087691522632866e+00,3.084679316887319089e+01,-1.001153584825207998e+00,3.506805247344833149e-02
3.236667265846651276e+01,7.589724480139293128e+00,-1.000991474035670903e+00,2.299717869168848572e-01
2.067466732962728315e+01,1.927922025590781985e+01,-1.001153757482121209e+00,7.961328318578150820e-02
4.366698130822055646e+01,1.121231591266529382e+00,-9.530165194929969275e-01,5.135359979054674895e+00
1.461866405764598476e+01,2.533526504614094677e+01,-1.001149841544293428e+00,5.631681539452454421e-02
7.174954832722752940e+01,7.272837980656825588e-04,-1.001744321456307318e+00,1.975242780610301674e+00
8.520059376812536556e+00,3.143378202326852033e+01,-1.001157802683954712e+00,3.281000300898101463e-02
6.004252071374218502e+01,2.405234315987618554e-02,-9.894395419828198035e-01,4.344362506015735370e+00
3.326395987382611708e+01,6.731246327766917226e+00,-9.993082023385647661e-01,7.106516287324995407e-01
3.655841536206223452e+01,4.079029259851872702e+00,-9.872103338233790826e-01,3.590902649480880893e+00
5.755056398434191323e+01,4.629818255293632889e-02,-9.809616301328744070e-01,4.678949899320254957e+00
7.603809785372780539e+01,8.919863381215737568e-05,-1.001374674236463092e+00,1.478595185767807019e+00
3.771102958230265045e+01,3.379545895146378154e+00,-9.805094832248050229e-01,4.280919343745596350e+00
2.148126892256140508e+01,1.847266347322430491e+01,-1.001151733213788253e+00,8.271542159020722762e-02
2.480631621607070514e+01,1.514750849086703433e+01,-1.001156451893950194e+00,9.551924433630880340e-02
3.104180923782687174e+01,8.911967022091264568e+00,-1.001157624741831009e+00,1.195297846316628748e-01
1.514890771141693904e+01,2.480490476388935761e+01,-1.001157395623003099e+00,5.836143943452442445e-02
3.450751089854433573e+00,3.650312850512328566e+01,-1.001152532223046787e+00,1.328741612184309619e-02
5.895816982419270147e+01,3.023110448474242151e-02,-9.981156561154703732e-01,4.134390230539255029e+00
1.582733247466125093e+01,2.412655898220483763e+01,-1.001153052496935425e+00,6.095604525535948393e-02
7.708639656392364259e+01,2.099828305578471037e-04,-1.005302773286355977e+00,2.826333789439191335e+00
1.405677216461951318e+00,3.854819299108781649e+01,-1.001156337713137390e+00,5.412702515537866008e-03
3.943686611132211084e+01,2.504475867627424801e+00,-9.644256250244438444e-01,4.748561060534711942e+00
7.703063414515212060e+01,1.843305781784229907e-04,-1.002915404914979991e+00,1.428970857770749614e+00
5.265076532706400769e+01,1.631133736100116860e-01,-9.735930723116590357e-01,5.330464689157574654e+00
1.173229164487274545e+01,2.822156106269732234e+01,-1.001155986004927723e+00,4.518088893745512979e-02
3.250982951212503735e+01,7.448180127951422591e+00,-1.000642199906775609e+00,2.758646230870173688e-01
2.513579684271745052e+01,1.481805804986365160e+01,-1.001150435848151110e+00,9.734439649083133361e-02
3.876241742906213972e+01,2.819245304609043323e+00,-9.767897189213168296e-01,4.630797127849580086e+00
2.647849013161405196e+00,3.730603221719860585e+01,-1.001151313531853715e+00,1.019575968292537119e-02
1.016640751439554791e+00,3.893723230724916107e+01,-1.001154228613438057e+00,3.914669951094084527e-03
7.502835316596041082e+01,1.817310011269437789e-04,-1.004654952997441786e+00,3.127316323225587169e+00
1.919131151062240193e+01,2.076252565232255876e+01,-1.001156369649345068e+00,7.389809138763191176e-02
6.182324008021726058e+01,1.449574542912978985e-02,-9.896994406727096516e-01,4.075332475392581699e+00
5.962145218992105100e+01,2.706910761847511337e-02,-9.930945240593372914e-01,4.052963683260287553e+00
3.143731779470938292e+01,8.516455580881693521e+00,-1.001158676408232306e+00,1.223728765999602397e-01
2.662202752491637625e+01,1.333182305953742741e+01,-1.001155330377509811e+00,1.025154373648838740e-01
2.075854257291566540e+01,1.919539630159544075e+01,-1.001150639622327088e+00,7.999579981408118379e-02
6.190961807176729792e+01,1.219945934629601027e-02,-9.902330767971695424e-01,4.297937174456862408e+00
2.103164207835531485e+01,1.892228111332835283e+01,-1.001151912445208181e+00,8.100396123429810802e-02
2.705108689635133956e+00,3.724876705740603455e+01,-1.001153410600256422e+00,1.041626457950999875e-02
7.218338263480841022e+01,7.763940559466072852e-04,-1.003481481864046065e+00,1.957414654627881445e+00
1.839348112262491952e+01,2.156044136324842952e+01,-1.001151782034960025e+00,7.082724015205635326e-02
4.642729006574459305e+01,6.544932453241970594e-01,-9.495686035073311881e-01,5.345584262374491580e+00
2.699438258578577887e+01,1.295939285894033688e+01,-1.001158074555004385e+00,1.039574653966252732e-01
1.968927061776627241e+01,2.026457731328782685e+01,-1.001155317089531982e+00,7.583922051498513672e-02
6.222002118100513002e+01,1.318282851541749574e-02,-9.951234653481202397e-01,3.600109571417382526e+00
6.335164994111828207e+00,3.361870260468503346e+01,-1.001155329433161878e+00,2.439416998728288072e-02
1.066250811094593409e+01,2.929140285567273239e+01,-1.001150826247726222e+00,4.105792010808392845e-02
2.486795840586151485e+01,1.508589062836154859e+01,-1.001155467697939505e+00,9.575650972504967662e-02
2.656928987275200171e+01,1.338461940258378924e+01,-1.001152349497398397e+00,1.024145110357837091e-01
4.733375691378070371e+01,5.416385026407045666e-01,-9.563204488331197295e-01,5.408384370150539411e+00
1.638667058096426388e+01,2.356720217106428450e+01,-1.001154436668839631e+00,6.310192172118278542e-02
6.881011482180969097e+01,1.635716972092436661e-03,-1.000259784114686301e+00,2.589354209801832507e+00
4.974572335368360854e+01,3.205111783467495812e-01,-9.641533479541642970e-01,5.696698908225648061e+00
2.693058633049821182e+01,1.302329576909017561e+01,-1.001153540049929624e+00,1.038563477296648163e-01
5.592423821265592210e+01,6.865871214723198723e-02,-9.728503779174580979e-01,5.113244339187195564e+00
4.033227752987955483e+01,2.125642991047779873e+00,-9.667956451052208688e-01,4.950377151901130368e+00
7.584828841161844082e+01,4.127711566472069609e-04,-1.003102252551944629e+00,2.039541007203583334e+00
4.511017448182679246e+00,3.544285597774315022e+01,-1.001154277487892541e+00,1.737029011844677673e-02
5.781059533882055845e+00,3.417280543977953755e+01,-1.001155862390817441e+00,2.226054478144799328e-02
4.572498823808879109e+01,7.490487920898404317e-01,-9.491875034984568194e-01,5.305661889521141816e+00
6.736807107380042225e+01,2.804033616212986933e-03,-1.001016418022762089e+00,2.673695320495568239e+00
3.447744887527975521e+01,5.638717622158883280e+00,-9.951572785860426373e-01,1.948816897758223421e+00
7.671859742818396910e+01,1.793121548836606864e-04,-1.001372746968389071e+00,2.687657440761374250e+00
5.011762411403595507e+01,2.920821748306856591e-01,-9.744432780537499728e-01,5.516987819828733208e+00
6.567902892202246790e+01,4.579870357169836016e-03,-9.912129519444782266e-01,3.823151036896048627e+00
3.105220361441674726e+01,8.901601329225860226e+00,-1.001151566721761865e+00,1.212422096700652568e-01
4.127718532589544509e+01,1.795218064802031055e+00,-9.626599777295603566e-01,5.164467942970135894e+00
7.055560476462116526e+01,7.024822003165820481e-04,-1.003986433685541524e+00,1.962322984717439489e+00
1.191558700595179765e+01,2.803825576299503908e+01,-1.001156981003778812e+00,4.588321894387717426e-02
7.823819419817245091e+01,8.409435643460978500e-05,-1.002031206911230710e+00,1.285088387769769414e+00
4.736402847857353038e+01,5.336347303545344589e-01,-9.606183224698157108e-01,5.269098022508577728e+00
3.614615885307039633e+01,4.349407029637801791e+00,-9.888963209435805979e-01,3.377560970313945976e+00
4.518867725798970270e+01,8.429229508837730034e-01,-9.494320964660190043e-01,5.322893890330505862e+00
3.084758022994947169e+01,9.106218197225686595e+00,-1.001158561255922619e+00,1.188771361917973085e-01
1.400595071348954335e+01,2.594789056030231933e+01,-1.001156238888350591e+00,5.394681937861793564e-02
3.852936211124907118e+01,2.928171899681870638e+00,-9.767858159172589927e-01,4.478775033893199087e+00
4.076379458151437873e+00,3.587749138126729065e+01,-1.001154986442281958e+00,1.569649085061258081e-02
4.235662616049882701e+01,1.455826336319336445e+00,-9.521228636915611832e-01,5.168570567876301425e+00
1.500958400856310604e+01,2.494424547653742152e+01,-1.001157399292385008e+00,5.779598496335996288e-02
1.635979384568079453e+01,2.359410137269773600e+01,-1.001151549382269801e+00,6.306648212794317698e-02
3.445167643078345066e+01,5.640477263760558913e+00,-9.970478012332381068e-01,1.812513810719537988e+00
4.553004867969939795e+01,7.813145060054633717e-01,-9.515700805721171163e-01,5.352341097890469968e+00
5.645254211561660895e+01,6.234333361689736036e-02,-9.777312525568633284e-01,4.867027462623993550e+00
7.813305004515120800e+01,3.313020290361678999e-05,-1.002137141489611860e+00,1.029128942776321054e+00
1.145941774940412827e+01,2.849443241476085475e+01,-1.001154802943031052e+00,4.415505772387363914e-02
7.503925971774532400e+01,5.413561597261172054e-04,-1.004523835246357244e+00,2.497576666760368269e+00
4.805491678732378702e+00,3.514836740526121872e+01,-1.001157363543573986e+00,1.850405146003947579e-02
4.859734558196915799e+01,4.164566752794328086e-01,-9.585331749720749084e-01,5.653493472745268811e+00
6.568129099747069688e+01,4.917495242764447459e-03,-1.003895747947483041e+00,2.836187189570599454e+00
2.557480158679705795e+00,3.739638485963050130e+01,-1.001157546900815154e+00,9.847848315043409087e-03
5.987185218523699604e+01,2.318217138857301199e-02,-9.882691216380116161e-01,4.081235319485747581e+00
1.807979677310733990e+01,2.187408727544404741e+01,-1.001153837303352834e+00,6.962103626958746072e-02
5.972559373057784171e-01,3.935661698224528493e+01,-1.001154262790167948e+00,2.299789721578510918e-03
1.702365737604115026e+01,2.293025379042361322e+01,-1.001152084701440792e+00,6.555988448916426348e-02
7.581612682069858167e+00,3.237228157597088085e+01,-1.001151626446954657e+00,2.919394865078378185e-02
3.129518432064710964e+01,8.659328131203295698e+00,-1.001092277569375799e+00,1.305454464040955720e-01
6.871457474471940330e+00,3.308241168120711251e+01,-1.001154985039570011e+00,2.645951350562787338e-02
5.732641913306201786e+01,5.026573785176548931e-02,-9.834498306132111178e-01,4.632795978272894466e+00
6.379159014620724122e+01,8.477575529005078672e-03,-1.001656359656042161e+00,3.429323611770155100e+00
1.184862477674217374e+01,2.810518858198354408e+01,-1.001158847887545278e+00,4.563432566441774640e-02
1.771749895579901590e+01,2.223632372575369232e+01,-1.001157342461840960e+00,6.822309296022457947e-02
2.187719724553006273e+01,1.807673241571057687e+01,-1.001151866706666338e+00,8.424462017575432005e-02
3.041330746853959255e+01,9.540514385250006058e+00,-1.001157202198144303e+00,1.172041083181481064e-01
8.238465601792022142e-01,3.913002467243052251e+01,-1.001156381362059644e+00,3.172304773025363261e-03
4.171518904154920904e+01,1.648655287677484482e+00,-9.575580979971280993e-01,5.121643815120650700e+00
5.746601235645520944e+00,3.420728806983034076e+01,-1.001150820258120078e+00,2.213066164008471726e-02
1.648790565382363837e+01,2.346603343003842568e+01,-1.001149255638191349e+00,6.352796080548334112e-02
1.620785257755285258e+01,2.374600810297121711e+01,-1.001154582537995497e+00,6.243946001054925810e-02
7.049638015177060879e+01,8.493595581649382572e-04,-9.899852745819393007e-01,3.705976399345292993e+00
4.213668906389920465e+01,1.521988827717758230e+00,-9.591521448990030230e-01,5.166951748169457126e+00
7.922534897066125836e+01,1.260620733029053312e-04,-1.003945586081710806e+00,2.545859868717452734e+00
1.099578706450888177e+01,2.895809841848768329e+01,-1.001153005680291086e+00,4.234437567019587456e-02
5.993783368441023640e+01,2.326649524413134870e-02,-9.918678997183116852e-01,3.784298978519532675e+00
1.469426323094016773e+01,2.525963539248401446e+01,-1.001152508983539358e+00,5.658968674727356957e-02
1.941236518026936153e+01,2.054150746191446686e+01,-1.001154101787378403e+00,7.476980923085962960e-02
2.371795756982334069e+01,1.623597885632729643e+01,-1.001151673300007428e+00,9.135134429739223683e-02
1.459112591027579064e+01,2.536278021542478811e+01,-1.001152204717608019e+00,5.618500175819445691e-02
6.417725148172155514e+01,7.063392058119018213e-03,-9.977756523843114289e-01,3.987548356101159985e+00
7.679301917272715627e+01,1.804351250873645958e-04,-1.005135916306006294e+00,3.883531692370392641e+00
4.670764480356729820e+01,5.972672990719858355e-01,-9.543787935555698709e-01,5.357922554905897528e+00
2.811080476306191400e+01,1.184304332853150044e+01,-1.001154266855351249e+00,1.084239967536093779e-01
2.138559519937341236e+01,1.856832987746141939e+01,-1.001151806804334354e+00,8.236410951026779115e-02
5.065629370755953431e+01,2.590123522417555613e-01,-9.647778689752981585e-01,5.753248590926824946e+00
8.803659018249652135e+00,3.115019938885878403e+01,-1.001156061385476415e+00,3.389997753770662703e-02
6.926577808119570534e+01,1.679641038180041323e-03,-9.991275250793530960e-01,2.665471939749912700e+00
8.535345762111026247e+00,3.141849820858739406e+01,-1.001157890205301104e+00,3.286626444372269668e-02
4.049994239981343469e+01,2.065939756551108619e+00,-9.670221652360484477e-01,4.954068612118431858e+00
8.363297629900490193e+00,3.159056826962363473e+01,-1.001155289703481666e+00,3.220397599178472653e-02
4.720271616718409291e+01,5.585886437782588976e-01,-9.513496917237297401e-01,5.424282264322716429e+00
1.011732407339605011e+01,2.983658607096304038e+01,-1.001150649792792890e+00,3.895971754627403777e-02
1.209358209664337380e+01,2.786027700595524337e+01,-1.001155160869082517e+00,4.657726789710724125e-02
4.858604016254382429e+01,4.116625174545626153e-01,-9.581045123037905675e-01,5.610459179043530753e+00
7.566649108206645735e+01,2.615884684356442136e-04,-1.003746190237565505e+00,2.429978637136608111e+00
2.234658472031934195e+01,1.760731514560198363e+01,-1.001151793434327475e+00,8.616292640060396746e-02
3.601494530509548042e+00,3.635238425211971958e+01,-1.001152840910954467e+00,1.386787107978827704e-02
2.589037187582636790e+01,1.406347559101638645e+01,-1.001155460403187814e+00,9.969696113164489004e-02
6.884146592193215497e+01,2.002427383798305836e-03,-1.005508746521896812e+00,3.008989832867766001e+00
7.972021213462987532e+00,3.198186065652439680e+01,-1.001153177617413847e+00,3.069803331258011414e-02
7.154572660177645105e+01,5.688240345684032620e-04,-1.001888536684101272e+00,1.739136422556416983e+00
3.018088448408207114e+00,3.693578623418646600e+01,-1.001153735028106784e+00,1.162152516065237742e-02
5.410404571818396136e+01,1.131462821947661762e-01,-9.769584292890424182e-01,4.909145163364527775e+00
2.646898340738261624e+01,1.348498519590285660e+01,-1.001150851992557156e+00,1.019255140251023456e-01
6.683367482925444847e+01,3.356068480390677570e-03,-9.942706192273693677e-01,3.597523863461066451e+00
5.856248968007591316e+01,3.246421956584410323e-02,-9.842560218108898917e-01,4.309893235272851619e+00
3.170298694078386603e+01,8.251068367480584698e+00,-1.001125834298767669e+00,1.352092063286639834e-01
6.627954353377413099e+01,4.777446513212223883e-03,-1.001683004506281449e+00,3.439988878799420391e+00
7.859174082386877558e+01,4.832935471283397949e-05,-1.003235994708921330e+00,1.332700010117405354e+00
2.941474814115856873e+01,1.053923163010171216e+01,-1.001148865679301947e+00,1.136592100576162973e-01
4.364581676800771959e+01,1.140472701755137042e+00,-9.540390229835703506e-01,5.294971323016637754e+00
6.033336437605102276e+01,2.051236558073950278e-02,-1.002049978451931000e+00,3.430401164082578003e+00
1.405924910059821897e+01,2.589462120666294709e+01,-1.001154416303532191e+00,5.414220281573939308e-02
7.736149057776599136e+01,1.826035269787368927e-04,-1.003670609520643575e+00,2.421595145431397089e+00
2.541003532666891118e+01,1.454392795371924052e+01,-1.001150915395739638e+00,9.785002076762479295e-02
3.320705159305618537e+01,6.773085305486516994e+00,-9.997100487787068390e-01,6.925916019749492891e-01
5.736606423551961598e+01,4.918303988963055456e-02,-9.885306071133161954e-01,4.378602872836098392e+00
5.901842396370721389e+01,3.162739331372606266e-02,-9.952384998970548180e-01,4.157289028638495587e+00
6.516976325812899873e+00,3.343688588121889893e+01,-1.001156074194059498e+00,2.509448927108855545e-02
3.172620433688848607e+01,8.228696445791602088e+00,-1.001097222933967190e+00,1.478945310243433842e-01
6.086971949459260145e+01,1.868765028943742898e-02,-9.827479988091071261e-01,4.446554730034752545e+00
1.688615033880321903e+01,2.306772014987848607e+01,-1.001154647395387398e+00,6.502172264734701335e-02
7.964913032023048345e+01,5.981949646569180380e-05,-1.004209177704025180e+00,1.635204684402999487e+00
5.110931855209032904e+01,2.359620545006397563e-01,-9.566798857894894814e-01,5.633355417549456234e+00
5.513094087981893665e+01,8.839408120624066278e-02,-9.756082253788617153e-01,4.904483911597663059e+00
7.676013743881949836e+01,2.876646313936422603e-04,-1.004393107900284354e+00,2.466390645209350474e+00
3.404163415834560169e-01,3.961345569475899708e+01,-1.001156672187543561e+00,1.310808044992109326e-03
2.515535178958668183e+01,1.479838456146390335e+01,-1.001159545566878251e+00,9.690724988263710316e-02
8.048046392463126253e+00,3.190580091093518433e+01,-1.001157585890019464e+00,3.099040282813457850e-02
4.725113497823525677e+01,5.509453570847349102e-01,-9.545567495983087181e-01,5.414180640537145983e+00
4.633826526942592494e+01,6.615296972691410149e-01,-9.526000708360992109e-01,5.346681931298510548e+00
7.446641147772184866e+01,1.145545408944159010e-04,-1.002589105502182054e+00,1.402180116716076119e+00
3.809865741828311059e+01,3.153262821423683970e+00,-9.762489938789992161e-01,4.325106153753110583e+00
3.463875291323434169e+01,5.492922597665354623e+00,-9.946993314462476699e-01,2.050200696633366348e+00
3.090617269055633898e+01,9.047449086413207553e+00,-1.001159489420522020e+00,1.205021282562528384e-01
5.949830480938032906e+01,2.896385298863296195e-02,-9.817649535863052224e-01,4.652239303459041686e+00
4.463631087735494418e+01,9.286046781576795528e-01,-9.517373465818871336e-01,5.244693525319020111e+00
5.265649074119097861e+01,1.636393615525690015e-01,-9.753281103853409517e-01,5.196239743477495843e+00
7.623249731637896787e+01,1.802460086511073185e-04,-1.002468788204417205e+00,1.235945938300120561e+00
7.177489154214003975e+01,8.713319672411091836e-04,-1.003945024817944232e+00,2.368641989872523279e+00
2.669373637180711256e+01,1.326007365527970805e+01,-1.001156516988483292e+00,1.028344048127854127e-01
2.212630735515507041e+01,1.782750612776282750e+01,-1.001157152565769426e+00,8.520270127809313754e-02
7.353100051019436023e+01,6.971436657627371521e-04,-9.981826898504515544e-01,3.171630266795263609e+00
6.989494458739233096e+01,1.425013469127534927e-03,-9.993572344045815736e-01,3.175965184471457814e+00
2.914092311105662247e+01,1.081286610383941493e+01,-1.001157145218421363e+00,1.122547771619637758e-01
7.203481959604926033e+01,1.035872491954742316e-03,-1.001149683939537738e+00,2.913869166736808847e+00
1.120119539192750757e+01,2.875273511101655188e+01,-1.001149352036724505e+00,4.313103657178878059e-02
7.973760485905114592e+01,1.323575035247326987e-04,-1.004616472590954546e+00,2.386721190487373523e+00
7.339772390657071099e+00,3.261410193750288045e+01,-1.001154199412729096e+00,2.826309940232321280e-02
6.106221232775340013e+01,1.722109346156416518e-02,-9.880509858246586674e-01,4.360806697083165595e+00
9.980225034272072193e+00,2.997365898745778523e+01,-1.001153283368798386e+00,3.843103361386586425e-02
6.178918780376463360e-01,3.933598159802818373e+01,-1.001153369409613969e+00,2.379248213954686473e-03
6.910576033203442137e+01,1.773297340738710318e-03,-9.972674205350502419e-01,3.453582682360474276e+00
7.332630007952471374e+01,4.696546162429820581e-04,-1.004218089173292361e+00,2.133684313501277963e+00
7.463918931000358725e+01,3.621273188375757099e-04,-1.003814491570313550e+00,2.907074595540455775e+00
6.652684665042596635e+01,3.442730591139808727e-03,-9.959720101234910139e-01,3.216921329563733778e+00
3.234222459518716164e+01,7.617310586659715277e+00,-1.001044953171874141e+00,2.837370164570407471e-01
7.267829661699508392e+01,4.926582780321353853e-04,-1.000203153617522656e+00,2.326146071740254229e+00
4.100645753161792584e+01,1.871022663442168499e+00,-9.637580027566368113e-01,5.055819648974768654e+00
6.607862643716835294e+01,4.739332284061158890e-03,-9.871700613615248532e-01,4.428099858831870961e+00
1.386760038250947957e+01,2.608624390164964524e+01,-1.001156380438582350e+00,5.340219724019165670e-02
4.527727709947189538e+01,8.295921247384113739e-01,-9.465369714197385820e-01,5.303801858069167707e+00
3.430614156610367615e+01,5.772384047313981803e+00,-9.954970103311604479e-01,1.714882856097019959e+00
5.890536585279890858e+01,3.295794348709991245e-02,-9.889587628361149463e-01,4.413492898095181083e+00
7.082433073818924640e+01,9.141731645425366093e-04,-9.987798404995561485e-01,2.954610596035195602e+00
1.620250859986682457e+01,2.375137826255120288e+01,-1.001153009814652828e+00,6.241660280089161156e-02
1.068162972767565222e+01,2.927222833233508581e+01,-1.001155890887505562e+00,4.113067894669848040e-02
3.581410095874023369e+01,4.589196513142939970e+00,-9.900073099035082702e-01,3.058955475394881329e+00
6.593216709687736454e+01,4.602185235989006071e-03,-9.920911821910618489e-01,3.699833831200244560e+00
